SNO	FileName	Index	KeyHash	Key	Translation	
1623026	Tutorial_Vampires_BloodHarvest	3	3687248435	2_instruction	Defeat Vampires to gain acclaim with the Hunters, and earn various rewards at their bounty board
1622998	Tutorial_Vampires_PotentBlood	0	141470210	title	Potent Blood
1622998	Tutorial_Vampires_PotentBlood	1	2080265035	simple_instruction	Use {c_highlight}Potent Blood{/c} to upgrade and unlock {c_highlight}Vampiric Powers{/c} in {c_highlight}the Seasonal tab of your inventory{/c}. It is often obtained from {c_highlight}Season of Blood{/c} content.
1622918	Tutorial_Vampires_Powers	0	141470210	title	Vampiric Powers
1622918	Tutorial_Vampires_Powers	1	1023991601	0_instruction	You can now obtain {c_highlight}Vampiric Powers{/c}. Your new {c_highlight}Power{/c} is in {c_highlight}the Seasonal tab of your inventory{/c}.
1622918	Tutorial_Vampires_Powers	2	2355620018	1_instruction	Activate your {c_highlight}Powers{/c} with {c_highlight}Pacts{/c} from {c_highlight}Pact Armor{/c}. {c_highlight}Vampiric Powers{/c} all draw from the total {c_highlight}Pacts{/c} across your equipped armor.   
1622918	Tutorial_Vampires_Powers	3	3687248435	2_instruction	Spend {c_highlight}Potent Blood{/c} for the option to modify 1 of 3 randomly chosen powers. Locked Powers can be unlocked and unlocked Powers can be upgraded.
1112956	Tutorial_Wardrobe_FirstOpen	0	141470210	title	Changing Looks - Select a Slot
1112956	Tutorial_Wardrobe_FirstOpen	1	2080265035	simple_instruction	You can change an item's look and pigments. {c_highlight}Select a slot to begin customizing{/c}.  Note, that some looks don't support pigments.
1112973	Tutorial_Wardrobe_ItemStates	0	141470210	title	Item States
1112973	Tutorial_Wardrobe_ItemStates	1	2080265035	simple_instruction	Every item slot has a {c_highlight}default and unequipped{/c} state. These always appear on the front of each list.
1112990	Tutorial_Wardrobe_Snapshots	0	141470210	title	Ensembles
1112990	Tutorial_Wardrobe_Snapshots	1	2080265035	simple_instruction	Ensembles allow you to {c_highlight}save and load{/c} your favorite combinations of looks.
1112962	Tutorial_WaypointTravel	0	141470210	title	Exploring Sanctuary
1112962	Tutorial_WaypointTravel	1	1023991601	0_instruction	{c_highlight}Waypoints allow you to fast travel{/c} freely across Sanctuary. Activate waypoints as you explore to expand your waypoint options.
1112962	Tutorial_WaypointTravel	2	2355620018	1_instruction	You can {c_highlight}earn Renown by completing various activities{/c} across the continent.
1112962	Tutorial_WaypointTravel	3	3687248435	2_instruction	Obtaining {c_highlight}Renown will grant rewards{/c} at certain thresholds. View the status of your Renown for each region from the Map {hotkey:Map}
2180267	Tutorial_WelcomeBackBooster	0	141470210	title	Welcome Back Booster
2180267	Tutorial_WelcomeBackBooster	1	1023991601	0_instruction	For a limited time, you can instantly boost one Eternal Character (or two Eternal Characters for Vessel of Hatred owners) to dive back in with ease, explore new class abilities, and rejoin the battle!
2180267	Tutorial_WelcomeBackBooster	2	2355620018	1_instruction	Travel to the Training Grounds in Kyovashad with the character of your choosing and interact with the Fated Reliquary inside to unlock the boost.
2180267	Tutorial_WelcomeBackBooster	3	3687248435	2_instruction	Pick from among three curated and ready to play builds and playstyles
2180267	Tutorial_WelcomeBackBooster	4	723909556	3_instruction	Find your character at level 50, all Altars of Lilith unlocked, and be equipped with powerful legendaries and items. Explore Sanctuary, familiarize yourself with your newfound power, and prepare to face new challenges!

1112966	Tutorial_WorldEventIntro	0	141470210	title	World Boss
1112966	Tutorial_WorldEventIntro	1	2080265035	simple_instruction	{icon:Marker_WorldEvent, 2.5} World Bosses occasionally appear in Sanctuary and {c_highlight}drop valuable materials{/c}. Go to the marked location to participate! 
1114510	Tutorial_World_PVP_Entering	0	141470210	title	PVP Zone
1114510	Tutorial_World_PVP_Entering	1	2080265035	simple_instruction	You have entered into {c_highlight}hostile territory{/c}. Find safety in a nearby town.
1112955	Tutorial_World_PvP	0	141470210	title	Fields of Hatred (PvP)
1112955	Tutorial_World_PvP	1	1023991601	0_instruction	{c_highlight}Mark for Blood{/c} by pressing {hotkey:SOCIAL_WHEEL} and scrolling through the wheel options. Once Bloodmarked, you can attack other players.
1112955	Tutorial_World_PvP	2	2355620018	1_instruction	Bloodmark can be removed by using an Altar of Cleansing found in town.
1112955	Tutorial_World_PvP	3	3687248435	2_instruction	Seeds of Hatred can be obtained from monsters, events, and chests. Dropped seeds can be picked up by anyone. Seeds are dropped upon death and completely purged when leaving the PvP area.
1112955	Tutorial_World_PvP	4	723909556	3_instruction	Turn Seeds of Hatred into permanent Red Dust by performing {c_highlight}Purification Rituals{/c}. Red Dust is used at various vendors within town.
1112955	Tutorial_World_PvP	5	2055537973	4_instruction	Defeat players while Bloodmarked to become {c_highlight}Hatred's Chosen{/c}. While Hatred's Chosen, your position is revealed to all players in the area and you cannot perform rituals at Altars of Extraction. Survive to receive powerful rewards. Hatred's Chosen is forfeited when entering town or leaving the area.
1997938	Tutorial_X1_Citadel_Intro	0	4203764583	12_instruction_controller	Open Party Finder {icon:right_ps4, 2} through the Map to find a party to take on the Dark Citadel!
1997938	Tutorial_X1_Citadel_Intro	1	141470210	title	The Dark Citadel
1997938	Tutorial_X1_Citadel_Intro	2	2355620018	1_instruction	The Dark Citadel is a new activity requiring 2-4 players. Use Party Finder to find allies and face the many trials within!
1997938	Tutorial_X1_Citadel_Intro	3	423827511	6_instruction	Earn a weekly Dark Citadel Challenger's Cache for completing all 3 Wings on any Torment Tier!
1997938	Tutorial_X1_Citadel_Intro	4	3820155011	11_instruction	Slay the Khazra's Treasury Guardians to receive additional Citadel Coins at the end of specific trials!
1997938	Tutorial_X1_Citadel_Intro	5	123745466	9_instruction	Waymarkers are assigned via the emote wheel and can be used to communicate specific areas within the Dark Citadel.
1997938	Tutorial_X1_Citadel_Intro	6	856816132	12_instruction	Open Party Finder {icon:KeyPrompt_Shift, 2} + {icon:KeyPrompt_P, 2} through the Map to find a party to take on the Dark Citadel!
2096128	Tutorial_X1_Undercity_BossRoom	0	141470210	title	District Boss
2096128	Tutorial_X1_Undercity_BossRoom	1	2080265035	simple_instruction	Time expiration is no longer a concern from this point on. Defeat the District Boss to complete the dungeon.
2096128	Tutorial_X1_Undercity_BossRoom	2	2264005198	simple_instruction_controller	Time expiration is no longer a concern from this point on. Defeat the District Boss to complete the dungeon.
2088636	Tutorial_X1_Undercity_DistrictUnlocked_BugCave	0	141470210	title	District Unlocked: Caves
2088636	Tutorial_X1_Undercity_DistrictUnlocked_BugCave	1	2080265035	simple_instruction	You can now explore the Cave District of the Undercity.
2088636	Tutorial_X1_Undercity_DistrictUnlocked_BugCave	2	2264005198	simple_instruction_controller	You can now explore the Cave District of the Undercity.
2088632	Tutorial_X1_Undercity_DistrictUnlocked_SnakeTemple	0	141470210	title	District Unlocked: Temple
2088632	Tutorial_X1_Undercity_DistrictUnlocked_SnakeTemple	1	2080265035	simple_instruction	You can now explore the Temple District of the Undercity.
2088632	Tutorial_X1_Undercity_DistrictUnlocked_SnakeTemple	2	2264005198	simple_instruction_controller	You can now explore the Temple District of the Undercity.
2088630	Tutorial_X1_Undercity_DistrictUnlocked_Ziggurat	0	141470210	title	District Unlocked: Ziggurat
2088630	Tutorial_X1_Undercity_DistrictUnlocked_Ziggurat	1	2080265035	simple_instruction	You can now explore the Ziggurat District of the Undercity.
2088630	Tutorial_X1_Undercity_DistrictUnlocked_Ziggurat	2	2264005198	simple_instruction_controller	You can now explore the Ziggurat District of the Undercity.
2106548	Tutorial_X1_Undercity_Goblin	0	141470210	title	Portal Prankster
2106548	Tutorial_X1_Undercity_Goblin	1	2080265035	simple_instruction	Kill the {c_highlight}Portal Prankster{/c} to gain Attunement and unlock a special {c_highlight}Prankster's Chest{/c} from the District Boss.
2106548	Tutorial_X1_Undercity_Goblin	2	2264005198	simple_instruction_controller	Kill the {c_highlight}Portal Prankster{/c} to gain Attunement and unlock a special {c_highlight}Prankster's Chest{/c} from the District Boss.
2096125	Tutorial_X1_Undercity_HoldoutEnticement	0	141470210	title	Grand Beacons
2096125	Tutorial_X1_Undercity_HoldoutEnticement	1	2080265035	simple_instruction	Ignite{icon:Marker_Hold_Out, 3.0}{c_highlight}Grand Spirit Beacons{/c} to earn major Attunement and a temporary Spirit Buff. 
2096125	Tutorial_X1_Undercity_HoldoutEnticement	2	2264005198	simple_instruction_controller	Ignite{icon:Marker_Hold_Out, 3.0}{c_highlight}Grand Spirit Beacons{/c} to earn major Attunement and a temporary Spirit Buff. 
2095636	Tutorial_X1_Undercity_Intro	0	141470210	title	Kurast Undercity
2095636	Tutorial_X1_Undercity_Intro	1	1023991601	0_instruction	Commune with the{icon:Marker_Brazier_Exterior, 2.6}{c_highlight}Spirit Brazier{/c} to open a portal to the{Icon:Marker_Undercity_Entrance, 2.2}{c_highlight}Kurast Undercity{/c}.
2095636	Tutorial_X1_Undercity_Intro	2	1813351028	0_instruction_controller	Commune with the{icon:Marker_Brazier_Exterior, 2.6}{c_highlight}Spirit Brazier{/c} to open a portal to the{Icon:Marker_Undercity_Entrance, 2.2}{c_highlight}Kurast Undercity{/c}.
2095636	Tutorial_X1_Undercity_Intro	3	2355620018	1_instruction	Traverse the Undercity to reach its District Boss before time runs out. {c_highlight}Time expiration ends your run{/c}.
2095636	Tutorial_X1_Undercity_Intro	4	989790549	1_instruction_controller	Traverse the Undercity to reach its District Boss before time runs out. {c_highlight}Time expiration ends your run{/c}.
2095636	Tutorial_X1_Undercity_Intro	5	3687248435	2_instruction	Slay{icon:Marker_Undercity_Elite, 3.0}{c_highlight}Afflicted Monsters{/c} and destroy{icon:Marker_Undercity_Structure, 3.0}{c_highlight}Afflicted Structures{/c} to earn time extension bonuses.
2095636	Tutorial_X1_Undercity_Intro	6	166230070	2_instruction_controller	Slay{icon:Marker_Undercity_Elite, 3.0}{c_highlight}Afflicted Monsters{/c} and destroy {icon:Marker_Undercity_Structure, 3.0}{c_highlight}Afflicted Structures{/c} to earn time extension bonuses.
2095636	Tutorial_X1_Undercity_Intro	7	723909556	3_instruction	Earn {icon:Undercity_Attunement_FontIcon, 3.0}{c_highlight}Attunement{/c} by slaying Monsters and igniting{icon:Marker_Spirit_Brazier, 2.6}{c_highlight}Spirit Beacons{/c} and{icon:Marker_Hold_Out, 2.6}{c_highlight}Grand Spirit Beacons{/c}.
2095636	Tutorial_X1_Undercity_Intro	8	3637636887	3_instruction_controller	Earn {icon:Undercity_Attunement_FontIcon, 3.0}{c_highlight}Attunement{/c} by slaying Monsters and igniting{icon:Marker_Spirit_Brazier, 2.6}{c_highlight}Spirit Beacons{/c} and{icon:Marker_Hold_Out, 2.6}{c_highlight}Grand Spirit Beacons{/c}.
2095636	Tutorial_X1_Undercity_Intro	9	3387166390	5_instruction	Achieve {icon:Undercity_Attunement_FontIcon, 3.0}{c_highlight}Attunement Rank 1{/c} to earn powerful {c_highlight}Reward Upgrades{/c}. Higher Attunement Ranks further enhance completion rewards.
2095636	Tutorial_X1_Undercity_Intro	10	1990515929	5_instruction_controller	Achieve {icon:Undercity_Attunement_FontIcon, 3.0}{c_highlight}Attunement Rank 1{/c} to earn powerful {c_highlight}Reward Upgrades{/c}. Higher Attunement Ranks further enhance completion rewards.
2096120	Tutorial_X1_Undercity_SpiritAura	0	141470210	title	Spirit Auras
2096120	Tutorial_X1_Undercity_SpiritAura	1	2080265035	simple_instruction	{c_highlight}Spirit Auras{/c} prevent time degradation until leaving its area of effect. 
2096120	Tutorial_X1_Undercity_SpiritAura	2	2264005198	simple_instruction_controller	{c_highlight}Spirit Auras{/c} prevent time degradation until leaving its area of effect. 
2096122	Tutorial_X1_Undercity_SpiritShrines	0	141470210	title	Beacons
2096122	Tutorial_X1_Undercity_SpiritShrines	1	2080265035	simple_instruction	Ignite{icon:Marker_Spirit_Brazier, 3.0}{c_highlight}Spirit Beacons{/c} to earn Attunement and a temporary Spirit Buff. 
2096122	Tutorial_X1_Undercity_SpiritShrines	2	2264005198	simple_instruction_controller	Ignite{icon:Marker_Spirit_Brazier, 3.0}{c_highlight}Spirit Beacons{/c} to earn Attunement and a temporary Spirit Buff. 
2095639	Tutorial_X1_Undercity_SpiritTribute	0	141470210	title	Spirit Brazier Tributes
2095639	Tutorial_X1_Undercity_SpiritTribute	1	1023991601	0_instruction	{c_highlight}Tributes{/c} can be found across Sanctuary—some exclusive to specific activities.
2095639	Tutorial_X1_Undercity_SpiritTribute	2	1813351028	0_instruction_controller	{c_highlight}Tributes{/c} can be found across Sanctuary—some exclusive to specific activities.
2095639	Tutorial_X1_Undercity_SpiritTribute	3	2355620018	1_instruction	Commit a Tribute to the{icon:Marker_Brazier_Exterior, 2.6}{c_highlight}Spirit Brazier{/c} to define the Reward Upgrades received for completing the dungeon with at least Attunement Rank 1.
2095639	Tutorial_X1_Undercity_SpiritTribute	4	989790549	1_instruction_controller	Commit a Tribute to the{icon:Marker_Brazier_Exterior, 2.6}{c_highlight}Spirit Brazier{/c} to define the Reward Upgrades received for completing the dungeon with at least Attunement Rank 1.
2095639	Tutorial_X1_Undercity_SpiritTribute	5	3687248435	2_instruction	Tributes of higher rarity yield the most lucrative rewards, at the cost of increasing the Run's challenge.
2095639	Tutorial_X1_Undercity_SpiritTribute	6	166230070	2_instruction_controller	Tributes of higher rarity yield the most lucrative rewards, at the cost of increasing the Run's challenge.
2095639	Tutorial_X1_Undercity_SpiritTribute	7	723909556	3_instruction	Committing a Tribute unlocks the ability to define a {c_highlight}Bargain{/c} to further customize the Run's rewards, in exchange for Materials.
2095639	Tutorial_X1_Undercity_SpiritTribute	8	3637636887	3_instruction_controller	Committing a Tribute unlocks the ability to define a {c_highlight}Bargain{/c} to further customize the Run's rewards, in exchange for Materials.
2095639	Tutorial_X1_Undercity_SpiritTribute	9	2055537973	4_instruction	The spirit's guidance will lead you through an Undercity District, chosen at random.
2095639	Tutorial_X1_Undercity_SpiritTribute	10	2814076408	4_instruction_controller	The spirit's guidance will lead you through an Undercity District, chosen at random.
2096130	Tutorial_X1_Undercity_TimeExpiration	0	141470210	title	Time Expiration
2096130	Tutorial_X1_Undercity_TimeExpiration	1	2080265035	simple_instruction	Time expiration before reaching the District Boss results in a dungeon failure.
2096130	Tutorial_X1_Undercity_TimeExpiration	2	2264005198	simple_instruction_controller	Time expiration before reaching the District Boss results in a dungeon failure.
2530042	Tutorial_X2_ActivityPoint_1	0	1023991601	0_instruction	{c_highlight}Activities{/c} define how endgame challenges play and reward you. Here, you can customize each Activity to suit your playstyle.
2530042	Tutorial_X2_ActivityPoint_1	1	2355620018	1_instruction	Completing {c_highlight}War Plans{/c} earns {c_highlight}Activity Experience{/c}, unlocking new ways to modify your Activities.
2530042	Tutorial_X2_ActivityPoint_1	2	141470210	title	Activity Perks
2529954	Tutorial_X2_EchoingChasm_1	0	141470210	title	Echoing Hatred
2529954	Tutorial_X2_EchoingChasm_1	1	1023991601	0_instruction	Collect {c_highlight}Trace of Echos{/c} to activate the {c_highlight}Sightless Eye{/c} to open a portal into the {icon:Marker_Dungeon_EchoesofAbyss, 2.0} {c_highlight}Echoing Hatred{/c}.
2529954	Tutorial_X2_EchoingChasm_1	2	2355620018	1_instruction	The {c_highlight}difficulty{/c} rises as you defeat enemies. Kill as many enemies as you can before you become {c_highlight}overwhelmed{/c} and the challenge ends.
2213944	Tutorial_X2_Fishing_Unlock	0	141470210	title	Fishing
2213944	Tutorial_X2_Fishing_Unlock	1	2355620018	1_instruction	You can now fish the waterways of Sanctuary.
2213944	Tutorial_X2_Fishing_Unlock	2	3387166390	5_instruction	First, press {hotkey:SOCIAL_WHEEL} to open the {c_highlight}Action Wheel{/c}. Select {c_highlight}Customize{/c} and navigate to the {c_highlight}Miscellaneous tab{/c}. Select the {c_highlight}Fishing{/c} emote and assign it to an Action Wheel slot of your choice. Afterward, you can {c_highlight}key bind{/c} that slot in the Controls tab in the Options menu.
2213944	Tutorial_X2_Fishing_Unlock	3	3687248435	2_instruction	When near water, press {hotkey:SOCIAL_WHEEL} to open the {c_highlight}Action Wheel{/c} and use the {c_highlight}Fishing{/c} emote, or use your chosen {c_highlight}key binding{/c}, to cast your fishing line.
2213944	Tutorial_X2_Fishing_Unlock	4	2055537973	4_instruction	When you see a {c_highlight}splash{/c} at the end of your fishing line, press {c_highlight}any skill button{/c} to reel in your catch. Archive your fish by consuming them. 
2213944	Tutorial_X2_Fishing_Unlock	5	723909556	3_instruction	By fishing, you may catch fish of different rarities or other surprises.
2379533	Tutorial_X2_HoradricCube	0	141470210	title	Horadric Cube
2379533	Tutorial_X2_HoradricCube	1	1023991601	0_instruction	Harness the power of the {icon:Marker_X2_Cube - Cube Icon}{c_highlight}Horadric Cube{/c} to transmute items and materials.
2379533	Tutorial_X2_HoradricCube	2	423827511	6_instruction	The {c_highlight}Cube{/c} is the foundation of transmutation. You can select a {c_highlight}recipe{/c} to {c_highlight}Transmute{/c} items.
2379533	Tutorial_X2_HoradricCube	3	1755455928	7_instruction	Try different {c_highlight}recipe{/c} combinations to create the {c_highlight}most powerful{/c} item!
2379533	Tutorial_X2_HoradricCube	4	856816132	12_instruction	Transmutations can be influenced by {c_highlight}Tuning Prisms{/c}. They are found around {c_highlight}Sanctuary{/c} and stored in your {icon:Inventory_Tab_Icon_Consumables_Selected,2}{c_highlight}Consumables{/c} tab.
2582850	Tutorial_X2_HoradricCube_UnlockedNotice	0	141470210	title	Horadric Cube
2582850	Tutorial_X2_HoradricCube_UnlockedNotice	1	1023991601	0_instruction	The {icon:Marker_X2_Cube - Cube Icon}{c_highlight}Horadric Cube{/c} is now available in {icon:Icon_Tooltip_Marker_CapitalWaypointActive,1.8} {c_highlight}Temis{/c}. Harness its power to transmute items and materials.
2425056	Tutorial_X2_TalismanTutorial	0	141470210	title	Talisman
2425056	Tutorial_X2_TalismanTutorial	1	1023991601	0_instruction	You have received the {icon:Inventory_Tab_Icon_Talisman, 2} {c_highlight}Talisman{/c}, a Horadric relic of ancient power. Equip {c_highlight}Seals{/c} and {c_highlight}Charms{/c} to awaken the strength within.
2425056	Tutorial_X2_TalismanTutorial	2	2355620018	1_instruction	{c_highlight}Horadric Seals{/c} unlock Charm slots within the Talisman. Each Seal carries unique power waiting to be unleashed.
2425056	Tutorial_X2_TalismanTutorial	3	3687248435	2_instruction	{c_highlight}Horadric Charms{/c} hold power drawn from the Horadrim. Equip them to gain strength and {c_highlight}refine your build{/c}.
2425056	Tutorial_X2_TalismanTutorial	4	723909556	3_instruction	Some Charms belong to {c_highlight}Horadric Sets{/c}. Collect a full set to unlock their true power.
2231448	Tutorial_s08_Endgame	0	141470210	title	Become the Boss
2231448	Tutorial_s08_Endgame	1	556734087	15_instruction	Belial's story is complete. Continue targeting {c_highlight}Bosses{/c} and collecting {icon:Item_BossPower_Currency, 2.3} {c_highlight}Spectral Ash{/c} to master {icon:Inventory_Tab_Icon_Boss_Selected, 2.} {c_highlight}Boss Powers{/c}.
2231448	Tutorial_s08_Endgame	2	3219990921	17_instruction	Fight powerful {icon:Marker_Dungeon_BossLair,1.8} {c_highlight}Lair Bosses{/c} across Sanctuary for immense rewards and a chance at build-defining {c:FFfa950f}Ancestral{/c} and {c:FFd5b3e6}Mythic Unique{/c} Items.
2231448	Tutorial_s08_Endgame	3	256652042	18_instruction	Various activities yield the keys required to open the Lair Boss's {c_highlight}Hoard{/c}, which contains keys needed to open a more powerful Lair Boss's Hoard.
2231448	Tutorial_s08_Endgame	4	1588280459	19_instruction	Each Lair Boss's Hoard has a high chance at earning specific Unique Items. Higher-powered Lair Boss Hoards have a greater chance at {c:FFd5b3e6}Mythic Unique{/c} Items.
2231448	Tutorial_s08_Endgame	5	3482591395	20_instruction	{icon:Marker_ApparitionIncursionBelial, 2.3} {c_highlight}Belial{/c} waits to ambush after opening any Lair Boss's Hoard. Defeat him to earn the keys to open his Supreme Forms Hoard within {icon:Marker_Dungeon_BossLair,1.8}{c_highlight}Palace of the Deceiver{/c}.
2343283	Tutorial_s09_EscalatingNightmares	0	141470210	title	Escalating Nightmares
2343283	Tutorial_s09_EscalatingNightmares	1	556734087	15_instruction	Unlock {c_highlight}Escalation Sigils{/c} by locating and defeating 
{icon:Marker_HoradricSecretPortal, 2.} {c_highlight}Horadric Strongrooms{/c}.
2343283	Tutorial_s09_EscalatingNightmares	2	3219990921	17_instruction	Chain together a set of {icon:Marker_NightmareDungeonEscalation, 2.} {c_highlight}Nightmare Dungeons{/c}, increasing difficulty and rewards each time.
2343283	Tutorial_s09_EscalatingNightmares	3	256652042	18_instruction	Complete 3 dungeons to challenge {c_highlight}Astaroth{/c}.
2334897	Tutorial_s09_HoradricSpells	0	141470210	title	Horadric Spellcraft
2334897	Tutorial_s09_HoradricSpells	1	556734087	15_instruction	Harness Horadric artifacts to craft your own spell. 
Link it to your skills to unleash its power.
2334897	Tutorial_s09_HoradricSpells	2	3219990921	17_instruction	Harness the Power of the Horadrim to craft a spell. Link {icon:HoradricPower_FlatIcon_Catalyst, 2.}{c:FF9A5780}Catalyst{/c} to one of your skills on the {c:FF9A5780}Action Bar{/c}.
2334897	Tutorial_s09_HoradricSpells	3	256652042	18_instruction	Equip an {icon:HoradricPower_FlatIcon_Infusion, 2.} {c:FFeeb91a}Infusion{/c} to imbue your spell with an elemental damage type and special bonuses.
2334897	Tutorial_s09_HoradricSpells	4	1588280459	19_instruction	Equip up to 3 {icon:HoradricPower_FlatIcon_Arcana, 2.} {c:FF4ca7d6}Arcana{/c} to further enhance and customize your spell.
2343081	Tutorial_s09_HoradricStrongrooms	0	141470210	title	Horadric Strongrooms
2343081	Tutorial_s09_HoradricStrongrooms	1	556734087	15_instruction	Explore {icon:Icon_Tooltip_NightmareDungeonEntrance, 2.} {c_highlight}Nightmare Dungeons{/c} and follow the Gateway's trail to discover {icon:Marker_HoradricSecretPortal, 2.} {c_highlight}Horadric Strongrooms{/c}.
2343081	Tutorial_s09_HoradricStrongrooms	2	3219990921	17_instruction	Activate {icon:Marker_PYL_GoatStatue, 2.} {c_highlight}Horadric Statues{/c} to turn the tide in the battle ahead.
2343081	Tutorial_s09_HoradricStrongrooms	3	256652042	18_instruction	Defeat enemies and activate Shrines and Pylons within the time limit to earn {c_highlight}Horadric Attunement{/c}.
2343081	Tutorial_s09_HoradricStrongrooms	4	1588280459	19_instruction	Complete Horadric strongrooms to gather 
{c_highlight}Escalation Sigils{/c}.
2343324	Tutorial_s09_HoradricWayfinder	0	141470210	title	Horadric Focus
2343324	Tutorial_s09_HoradricWayfinder	1	2080265035	simple_instruction	Participate in seasonal activities to increase your {c_highlight}Horadric Knowledge{/c}. Reap the benefits of your studies by redeeming rewards at the {c_highlight}Focus{/c} .
2397783	Tutorial_s10_ChaosArmor	0	141470210	title	Chaos Armor
2397783	Tutorial_s10_ChaosArmor	1	1023991601	0_instruction	You've acquired a piece of {icon:Icon_Tooltip_Chaos,2.5.} {c_unique}Chaos Armor{/c}. Warped by demonic influence, its power is stronger than other {c_unique}Unique Items{/c}.
2397783	Tutorial_s10_ChaosArmor	2	2355620018	1_instruction	{icon:Icon_Tooltip_Chaos,2.5.} {c_unique}Chaos Armor{/c} ignores ordinary equipment rules. They can drop in any Armor slot: Helm, Chest, Gloves, Legs, or Boots.
2397783	Tutorial_s10_ChaosArmor	3	3687248435	2_instruction	Discover more {icon:Icon_Tooltip_Chaos,2.5.} {c_unique}Chaos Armor{/c} by defeating {c_highlight}Bartuc, Lord of Chaos{/c} in {icon:Icon_Tooltip_Marker_BSK_Entrance,2.} {c_highlight}Infernal Hordes{/c}.
2458957	Tutorial_s10_ChaosRifts	0	141470210	title	Chaos Rifts
2458957	Tutorial_s10_ChaosRifts	1	1023991601	0_instruction	 {c:FF9b5483}Chaos Rifts{/c} tear through the Helltides. Close them to claim {c_highlight}Viz-Jaq'taar Veneration{/c}, and collect {c_highlight}Infernal Warp{/c}.
2397769	Tutorial_s10_ChaoticPerks	0	141470210	title	Chaos Perks
2397769	Tutorial_s10_ChaoticPerks	1	1023991601	0_instruction	Slot up to 3 {icon:Icon_Chaos_Diamond,2.} {c:FF9b5483}Chaos Perks{/c} to twist 
and empower your skills.
2397769	Tutorial_s10_ChaoticPerks	2	2355620018	1_instruction	Equip one {icon:Icon_Chaos_Circle,2.} {c:FF9b5483}Unique Perk{/c} to dramatically reshape your entire build.
2397769	Tutorial_s10_ChaoticPerks	3	3687248435	2_instruction	Each class unlocks different {c:FF9b5483}Chaos Perks{/c}, offering distinct paths to power.
2397769	Tutorial_s10_ChaoticPerks	4	723909556	3_instruction	Earn {icon:Icon_Chaos_Diamond,2.} {c:FF9b5483}Chaos Perks{/c} 
by progressing through Viz-Jaq'taar's Offering. 
Defeat {c_highlight}Bartuc, Lord of Chaos{/c} to claim {icon:Icon_Chaos_Circle,2.} {c:FF9b5483}Unique Perks{/c}.
2458111	Tutorial_s10_FleetingHordes	0	141470210	title	Fleeting Hordes
2458111	Tutorial_s10_FleetingHordes	1	2080265035	simple_instruction	{c_white}Explore Chaos infected {icon:Icon_Tooltip_NightmareDungeonEntrance, 2.} {c_highlight}Nightmare Dungeons{/c} to uncover more {c_highlight}Fleeting Compasses{/c} that grant access to {icon:Marker_BSK_Entrance_Season, 2.5} {c_highlight}Fleeting Hordes{/c}. A proving grounds before the true torment begins.{/c}
2556449	Tutorial_s12_ButcherTide	0	141470210	title	Butcher's Helltide
2556449	Tutorial_s12_ButcherTide	1	1023991601	0_instruction	Find {c_highlight}Shrines of Slaughter{/c} in {icon:Marker_Helltide, 2.5} {c_highlight}Helltide zones{/c}.
2556449	Tutorial_s12_ButcherTide	2	2355620018	1_instruction	Spend {c_highlight}Meaty Offerings{/c} to become {c_highlight}the Butcher{/c}.
2556449	Tutorial_s12_ButcherTide	3	3687248435	2_instruction	Earn {c_highlight}Fresh Meat{/c} and trade it for Bloodied Items in the Butcher Shop in Gea Kul.
2556263	Tutorial_s12_Overview	0	141470210	title	Season of the Butcher
2556263	Tutorial_s12_Overview	1	1023991601	0_instruction	Gain {c_highlight}Brutality{/c} through {c_highlight}Killstreaks{/c} to unlock Seasonal rewards at the Butcher Shop in Gea Kul.
2556263	Tutorial_s12_Overview	2	3687248435	2_instruction	Use {hotkey:Season} {c_highlight}Season Ranks{/c} to earn {c_highlight}additional rewards{/c} and uncover your next challenge.
2556217	Tutorial_s12_SlaughterHouses	0	141470210	title	Slaughterhouses
2556217	Tutorial_s12_SlaughterHouses	1	1023991601	0_instruction	Find {c_highlight}Slaughterhouse Keys{/c} in {icon:Marker_Helltide, 2.5} Helltide Zones and activate them to open a {c_highlight}Slaughterhouse{/c}.
2556217	Tutorial_s12_SlaughterHouses	2	2355620018	1_instruction	In Slaughterhouses, become {c_highlight}the Butcher{/c} and wreak havoc by slaying guards and wanderers.
2556217	Tutorial_s12_SlaughterHouses	3	3687248435	2_instruction	Earn {c_highlight}Fresh Meat{/c} to trade for {c_highlight}Bloodied Items{/c} at the Butcher Shop in Gea Kul.
2554348	UIDesignerNotification_Aubrie_Killstreak_Test	0	3157687431	DesignerNotificationControl_Massacre_counterText_1_format_text	{s1} kills!
2554348	UIDesignerNotification_Aubrie_Killstreak_Test	1	4010836226	DesignerNotificationControl_Massacre_Text_4_text	Kill Streak!
2554348	UIDesignerNotification_Aubrie_Killstreak_Test	2	4049971619	DesignerNotificationControl_Massacre_Text_5_text	Carnage!
2554348	UIDesignerNotification_Aubrie_Killstreak_Test	3	4089107012	DesignerNotificationControl_Massacre_Text_6_text	Devastation!
2554348	UIDesignerNotification_Aubrie_Killstreak_Test	4	4206513191	DesignerNotificationControl_Massacre_Text_9_text	Bloodbath!
2554348	UIDesignerNotification_Aubrie_Killstreak_Test	5	4128242405	DesignerNotificationControl_Massacre_Text_7_text	Massacre!
2554348	UIDesignerNotification_Aubrie_Killstreak_Test	6	4167377798	DesignerNotificationControl_Massacre_Text_8_text	Fresh Meat!
